variable,mean,std,min,q25,median,q75,max
BWRX-300,181.19444909771323,40.29934968842942,106.43016794785456,150.0593677790969,176.14832467400356,207.90311561752702,303.94706957647367
UK-SMR (RR),181.33200970624046,31.051224613364163,123.44536494388767,156.58394379534212,178.25884825937425,202.5779293322249,273.35140973606866
SMR-160,207.48676708293274,73.28520574660207,85.58482559207263,151.85738113587811,193.0500841977539,251.89462844294945,452.9131465170215
SMART,245.3126168684306,102.68115508261958,85.05210939063639,166.42009786676704,224.47364108859813,304.2462578183405,601.6343043275431
NuScale,312.28294096783173,137.49887781537421,106.89615279880043,205.76131205147095,279.59681563209614,393.6656661926923,792.2219347525448
RITM-200M,449.88053470083213,227.63685328536602,131.1767046166897,271.2435524898473,391.88164336151743,582.9528517635147,1269.3303294522273
ACPR-50S,463.67637087985844,248.57188112428196,127.43047117758148,264.6167140214987,395.7670917666599,608.874211924274,1330.1090871721328
KLT-40S,529.5832783700226,303.46187991362905,138.12366807203125,284.29602525550115,441.72104549320454,716.4150124706799,1591.033257757373
CAREM,598.2238352591266,370.9148796692843,128.00674945232362,302.9660862148679,489.4728425477447,805.905302661854,1986.8791640309562
EM2,96.202111005566,15.49408922603567,68.84288913651909,82.68530066035483,95.61745852695174,109.18669352930375,129.36939188443068
HTR-PM,111.45424225560467,20.10114285511738,75.04769220797438,94.30371862503165,110.08929016445637,127.3323831074709,162.5475603920109
ARC-100,922.331634373014,390.76304489056236,331.26734926720314,621.612628865363,838.8025847208451,1145.9836136082022,2265.2555566748483
CEFR,2614.8830427179605,1674.7734064945978,582.1642862150418,1250.5141682730934,2109.413553215688,3608.015085286949,8440.289678872528
4S,3837.4992345384626,2898.901982138667,583.5254658198141,1505.9283986220105,2860.3399722505483,5483.55111901208,14701.200588884445
IMSR (300),193.1671351574118,58.63915542167433,92.09177474507695,148.78929448193003,183.15094416553092,228.39653094127462,387.59207762839293
SSR-W,168.6018793962395,37.69275078315458,100.22790049590114,139.76428510072083,163.9380664129299,192.50538758566125,283.95439690711623
e-Vinci,1484.2947748735078,1216.060979815293,194.08403594445508,525.7702466120002,1050.304644110944,2123.250370452187,6234.903715100587
Brest-OD-300,546.4765190368558,149.15661398909631,276.3451488550776,434.76146778122785,524.6945766827159,641.9542773682366,1013.623056495459
Clinton-1,135.99617926478902,22.515462716465294,99.26876655812262,116.48390320774831,134.4150907605778,155.20987392934694,178.38603169666004
Hope Creek,144.3746718684304,24.411857678344546,104.68732872899673,122.89927358904097,143.12402860237785,164.96862582241928,191.09991621358802
Riverbend-1,128.39023027113524,20.843972663293435,94.60328594029727,109.76317689629622,127.47528952494767,146.03659360645554,167.59953766579815
Olkiluoto-3-wealer,114.31027918759146,19.781507608996467,82.2371490977672,96.8416217045088,113.23140956214584,131.16216602575923,151.77464326777385
Olkiluoto-3-oecd,93.19345826667619,14.135559513486472,70.08459274698133,80.79123969321891,92.42469098631423,105.13387859161404,119.69759330884519
Flamanville-3-wealer,123.53007788164139,21.31416213903044,88.3598041225441,104.96410325606806,122.53518498955161,141.46759915033638,162.94024244517553
Flamanville-3-oecd,117.77091979132527,19.965691085277175,84.88379072746673,100.23170624707795,116.94374810834535,134.88917655616874,154.32865347777835
Hinkley Point C-1,133.83050669987742,28.261080402920204,89.44784926628935,109.03079904632358,131.87585259176745,157.7768407418957,187.1531519123649
Hinkley Point C-2,133.21979387603943,28.06727172048404,89.39057583182161,108.57628956435255,130.35591411418798,157.14840793123875,187.75457048914564
Vogtle-3-wealer,155.30198521250816,32.28246607624182,103.0928247523881,127.01510299117976,153.14708407521482,183.2764604689025,216.10849447142303
Vogtle-4-wealer,154.98675653029997,32.404641201230945,102.9991865226205,126.71202676488971,152.55709160686393,182.74086367235478,215.75941330979666
Vogtle-3-oecd,127.01590092099211,24.39627193007098,87.59270045601112,105.37066382856261,125.51093021199858,147.5532299397252,173.74520853708725
Vogtle-4-oecd,127.059620797463,24.585681839895237,87.63909683629767,105.55984494245301,125.09396363685998,147.93526726428507,173.37963686772048
Shin Kori-3|Saeul-1,60.885189824993326,5.557397273249047,51.634851136058444,56.009215984186085,60.5880900686227,65.68454843780187,71.31436265284164
Shin Kori-4|Saeul-2,60.90334429027655,5.576279890045778,51.687043615690975,56.01357895863215,60.66914386337021,65.64826740880466,71.15188772284712
Sanmen-1,68.59382603629562,7.749628315511348,55.97953075324863,61.856506489024085,68.16370962787602,75.15164323130462,83.37366959381112
Sanmen-2,68.85335522269138,7.84334284327727,55.98029781188994,61.897421585297835,68.54593453785762,75.49416949335966,83.4474939861177
Taishan-1,68.18268319037062,7.413450695657792,55.942838744831484,61.67605610554421,67.65488580610548,74.64983680778461,81.9739017878959
Taishan-2,68.27536215358127,7.377802058619088,56.008152175948275,61.75630484694398,67.95430966210895,74.51642673243,82.12102478042662
Novovoronezh II-1,61.02785284970692,5.934317781800094,51.28773102527365,55.77604399588302,60.77863514322394,66.173114018263,72.38951500787701
Novovoronezh II-2,61.92506627919547,6.440581421343198,51.52761267778211,56.21857211408825,61.52456205900451,67.46196249980589,74.20066018700034
Fort St. Vrain-doe/eia,116.8434269855965,19.2776913965894,81.47152839131509,100.49897167094032,115.24714544162617,132.2096750598633,164.94848624776682
