variable,mean,std,min,q25,median,q75,max
e-Vinci,68.8828986485111,5.405296547910871,59.7387254500326,64.23037250380986,68.59347088538726,73.31295660376482,81.80323950052019
Brest-OD-300,85.97593675671743,8.044299059406328,72.3907709144081,79.01140729388679,85.21275609651023,92.44320768454409,106.14473570701156
Clinton-1,163.6127857001313,34.970746518740185,106.82098890807664,133.63985874199136,159.7712712427716,189.31726151409282,263.3932130270191
Hope Creek,174.0532224235467,37.73162443084442,112.38396062840667,142.00378039567562,169.5931729987226,202.0680010370526,284.3446269074703
Riverbend-1,153.3242890619724,32.175532666749795,101.4625125003181,125.91855137618069,149.0059650230766,177.11628081090694,246.93115864572337
Olkiluoto-3-wealer,135.7947049868672,29.827537610540126,87.42267788119001,110.8032975761778,132.3976077190359,157.90217693159093,220.16176153014257
Olkiluoto-3-oecd,108.51084418236907,21.49895574140367,73.6482321800214,89.99389436875363,106.26116410946939,124.34907028184212,168.82948086386946
Flamanville-3-wealer,151.6551396659493,34.6876194513698,94.99885451588531,121.73955353070417,147.9918459525046,177.88804951426897,249.64319807269146
Flamanville-3-oecd,143.36545629131228,32.204202541557265,90.90883671849406,115.75616776090263,140.03984263929576,167.75412868690714,233.58611062615375
Hinkley Point C-1,142.61040807458303,31.840254596916825,90.99123657814725,115.28249498797044,139.47418201509026,166.5135501292709,232.7022136290389
Hinkley Point C-2,142.30184749278993,31.97728623339685,90.81642524169196,115.07798409050986,138.76313636992933,165.9745970132946,233.35002444238583
Vogtle-3-wealer,176.19870955892225,42.274533726113404,107.75452344110677,140.1153690094188,172.03716018855698,207.54515497820498,296.5799185781279
Vogtle-4-wealer,175.755603581933,42.050668749456555,107.7250333932468,140.02179340962945,170.97374343394625,207.07241398690823,297.4025556842421
Vogtle-3-oecd,143.3482993461919,32.13846003657007,90.83691377307277,115.5835961912791,140.44230530747444,167.31932288437653,234.54707900911166
Vogtle-4-oecd,143.14286424661023,32.16378211899643,91.24183681849561,115.30733150386075,140.18327388298025,167.119939323663,235.22909286286617
Shin Kori-3|Saeul-1,68.02248741528204,8.96593777307337,53.46885888149995,60.43159903935031,66.9408479285764,74.68255541476856,93.59999746351237
Shin Kori-4|Saeul-2,68.09731015582496,9.05451137200415,53.597056902303265,60.32734108404484,66.95250743813997,74.8017276088299,93.73197256735982
Sanmen-1,77.01360640069046,11.67897643352891,58.055809745095026,67.1076787019354,75.77220852971794,85.70338734603632,110.78432274780292
Sanmen-2,77.26305915380134,11.787929452938107,58.04573151951552,67.10212435999046,76.15417702855292,86.09127895672181,110.6355599053373
Taishan-1,77.8524064627544,11.930650375258741,58.48425633982462,67.61525671985419,76.53642146993874,86.7963559705876,112.2349230676508
Taishan-2,78.07520864513603,12.16081464719301,58.45486426507369,67.6218643665795,76.74568937985217,87.24932238128721,111.79158993432364
Novovoronezh II-1,66.16222455322558,8.373140374187194,52.44847956932148,58.95835192522815,65.31206616911216,72.39657325207878,89.85040475630967
Novovoronezh II-2,66.09004364471085,8.342877154519076,52.357075207108565,58.84245650004683,65.32916252882609,72.32401168287191,89.64597111583113
Fort St. Vrain-doe/eia,94.85010641138645,13.335320369221947,72.38069229410164,83.2505084959718,93.80969405114149,105.6601322689816,127.44513983451472
Fort St. Vrain,101.89656993653648,15.039030858923663,76.56497264335219,88.72847775829527,100.70714534899733,114.23409371412998,139.31470382465577
Peach Bottom-1,45.835409311767215,1.6429265837564944,42.93815072403932,44.40728134758703,45.7386579269093,47.157106620948966,50.13031018096682
Beloyarsk-3,69.28607259495332,9.29529426600966,54.07160225818166,61.368429491159205,68.33855490189262,76.15729650333174,95.86906712395326
Superphenix,117.3508019902449,22.087355170913696,81.73996916355757,98.43689318101326,114.67370759697792,133.60704322470684,181.40955140308662
