variable,mean,std,min,q25,median,q75,max
Vogtle-3-oecd,127.06167305471115,24.499750849414664,87.743017579968,105.58986101254395,125.45947752907861,147.95488961529145,172.98963263935426
Vogtle-4-oecd,127.14592653762908,24.65554258065892,87.36920790229121,105.36312206814344,125.64329302132091,148.1873423430797,173.27132315329519
Shin Kori-3|Saeul-1,60.93707123920092,5.5589620133360915,51.678799286755265,56.029431187953314,60.749480659273274,65.72790855469246,71.16737349508341
Shin Kori-4|Saeul-2,60.793109293060425,5.560141364896089,51.69760637860152,55.91085502631576,60.493456974344014,65.57515369657911,71.22130624689854
Sanmen-1,68.76157150584991,7.7826978378202885,55.97179366228658,61.93137618373625,68.62262708248096,75.37808729417335,83.68989199119035
Sanmen-2,68.99914741264813,7.860758799929944,56.04538102561784,62.038059789293996,68.81255960816974,75.82349691615526,83.68719602118914
Taishan-1,68.23948513923881,7.345535245116216,56.008378503009496,61.86002309401171,67.91059253373994,74.41377619473104,82.11292500343481
Taishan-2,68.4097158586903,7.396387492723934,56.06768971435694,61.89534133876816,68.18208430528227,74.73836547996687,82.11784803808852
Novovoronezh II-1,60.93256000512845,5.946817613945245,51.333214539591275,55.651125232982935,60.653020899033706,65.96706737329208,72.31236240299954
Novovoronezh II-2,61.88881645755769,6.362947860694988,51.4854335706962,56.295291712551716,61.50209963232521,67.25335758244091,74.02118007960952
Fort St. Vrain-doe/eia,140.1347463788787,25.012275963661498,94.43179269928275,118.79569936894404,138.5253513544975,159.56924269679706,203.99381623488782
Fort St. Vrain,140.33388056235597,24.939906309737506,94.06885575306875,119.29659388107922,138.56997731561165,159.55310810895372,204.54447605402842
Peach Bottom-1,268.41211656732736,90.4136974176498,118.69704071456658,199.29706702225357,251.53389449335123,324.51656407963304,564.5592117018118
Beloyarsk-3,65.62443981999682,7.653225661732108,53.3268090230412,58.835348011097366,65.08158457484112,72.22447172248661,80.22864887083314
Superphenix,405.3485279840599,107.75342218194089,238.60825510762075,310.83797124835553,394.3089078230382,494.37302812855296,619.128121860747
