variable,mean,std,min,q25,median,q75,max
BWRX-300,153.94954498718306,31.618061279990396,94.83696166597704,129.54550857714884,150.04444168189661,174.74163613731255,249.09110539411787
UK-SMR (RR),159.1867778008415,24.97930275720733,112.77780933308279,138.9263749625014,156.9807166784415,176.3326273449417,231.47850432807962
SMR-160,168.92860001766383,57.256906904645284,73.51695614879813,125.67301667229738,157.98389854135272,202.41439956438933,363.8532487530099
SMART,197.9799602112114,82.14158128421982,69.53874010438615,134.60467767762103,180.88198718301817,246.73251447405195,476.7615081826801
NuScale,254.90950539873498,109.79115944787668,91.01003078562634,169.50334472862784,229.38186843075192,318.81747984675025,628.0688783552055
RITM-200M,360.7691293671827,181.30280195146926,110.50745351285934,219.76957407619088,314.06307812929174,459.9678929611986,1015.8934195681504
ACPR-50S,367.25787766865807,194.0984787320947,105.9385729077871,210.8109096869413,315.25524592080825,484.83738578913153,1042.9096912642835
KLT-40S,424.6690691140396,236.21908227891674,115.63673964337012,233.44940856040543,362.15392069480566,566.7681566250287,1262.5525439477408
CAREM,478.1007353250252,291.60848661094224,106.49871702617116,244.06309980660438,396.4717262134285,643.6210399072165,1573.3268971127152
EM2,83.40337717978065,12.37346370168205,61.57416633745689,72.59271673165307,82.77113008228949,93.91205496483565,110.08005488911633
HTR-PM,96.13648382893649,15.912278632653411,67.46690359770265,82.54018512822,95.13551351376178,108.63107367867394,135.48342928172997
ARC-100,751.0729107633073,314.05473511863516,280.9360926982413,506.2276829466741,681.8170403054327,937.0156316373065,1820.3275425434592
CEFR,2093.139283221967,1304.2900993368924,493.0667978298376,1015.26374319031,1715.2441395944861,2887.7176612022395,6683.160466430883
4S,3081.0148751322604,2324.3968635783212,477.4681216284592,1199.1204558385527,2281.1053830362416,4483.162406926307,11583.565597646595
IMSR (300),159.5527834085088,45.72672573174831,81.16573213083902,124.92619386907589,151.95573882722033,187.10777194154804,309.13158768147207
SSR-W,143.48432300076104,29.822361840172423,88.91216000883458,120.58659148740391,139.7848934432751,163.00070682466836,234.38143656798613
e-Vinci,1156.0824336606663,928.6787059006748,162.7399958444253,429.54670357438033,834.4035800923323,1626.7003995092641,4869.543520036988
Brest-OD-300,443.47816786921976,118.06008259874997,229.00568223551653,353.2746597954242,426.4729634289579,519.7217509494504,801.3932835812637
Clinton-1,136.09176863800363,22.659120254402804,99.26164990425175,116.22579186118116,134.9000808324526,155.312050882577,178.513935461221
Hope Creek,144.66509051883676,24.424194988439332,104.66820278781061,123.04884834198262,143.39493084479278,165.36672447269217,191.52507509375377
Riverbend-1,128.61096204261864,20.881311168941448,94.6147108477856,110.28212682625713,127.40487635785058,146.47044214304987,168.50815475021864
Olkiluoto-3-wealer,114.73735109806547,19.766969502339126,82.32874849117566,97.29236062711087,113.53295913463057,131.79046766030058,151.4308554021959
Olkiluoto-3-oecd,93.25033801886603,14.1968827679676,70.02641281226649,80.71655455743566,92.47128637587065,105.34123313504959,119.50028183189816
Flamanville-3-wealer,123.48631986899088,21.482785521541153,88.21368720378125,104.53645690929896,122.68796521281351,142.03415694049747,162.84181415651977
Flamanville-3-oecd,117.49275848666386,19.925397982773227,84.92134968979819,100.02246810514464,116.57126636379849,134.60641113714595,154.5436809088739
Hinkley Point C-1,133.08452332328304,27.8706353161653,89.27864164947091,108.5663924509905,130.45735143150398,156.7423913185956,187.95786042736916
