variable,mean,std,min,q25,median,q75,max
BWRX-300,170.28462607108733,36.56393192271477,102.56841528175126,142.5019247212423,165.90729852505996,193.9857670303698,281.1403000282682
UK-SMR (RR),172.81441590441895,28.693922441051154,119.13758951491359,149.51571429454629,170.39074127702173,192.40321924436756,257.04499028711655
SMR-160,192.61216477493332,67.37104968302391,80.99469081563349,141.8768480792325,178.47996255666533,234.19463939845008,415.61298534323447
SMART,226.32896644599583,94.00771848854262,78.60829980850345,153.40198300660649,206.82420190501537,281.012801252863,551.9725232389155
NuScale,287.0578176814856,124.7317722807614,100.10581314796603,189.03082076012308,259.04008456373015,361.1559467586544,728.9727697753486
RITM-200M,413.9018207818444,209.1925495220617,121.75580972281102,248.68901384632085,360.0802792815633,533.9290341795446,1142.8869760566572
ACPR-50S,425.8725832496615,227.9124523854866,120.63167880294151,242.65845567515737,363.2573613013354,563.8123735983952,1207.7286377163562
KLT-40S,485.00462218607413,272.651638197016,126.42586097790901,263.09157614314756,408.71264244506955,651.9466527021796,1469.9184347078524
CAREM,553.306857450807,344.3140949168647,120.82481819354064,279.94981616380676,452.50179035407075,743.2751204750698,1836.905803702148
EM2,91.00775043104424,14.272663986578706,65.76794579409858,78.60952401402893,90.34245467894725,103.19938134957044,121.20934740180934
HTR-PM,105.52053041477711,18.482281303622074,71.80848413485127,89.52581600585489,104.45903782588371,119.83392916746737,151.7661095097416
ARC-100,851.684601808551,356.01663694976935,306.8659603466698,577.7837844335177,770.3747646286834,1062.4627342366416,2109.941181097475
CEFR,2419.4923633201793,1530.5644482622401,545.3888596738186,1160.2955917134536,1952.2340671827212,3374.696422014227,7714.497494858644
4S,3547.3045675416456,2672.830847075702,539.628933896393,1382.0060097519022,2664.764074502581,5075.301504720776,13269.416079409952
IMSR (300),180.25892547021917,53.58906616715633,87.79023038617754,139.5175295620724,170.95057669705108,213.54634494850058,350.9021685383509
SSR-W,158.93384746124343,34.463655632283256,94.92596503570171,132.56428336217976,154.60685450638647,181.33790913549822,263.65218962041246
e-Vinci,1352.9653561599337,1099.874016934629,180.80941625336666,485.58980667578584,970.9426801971995,1922.5739402233944,5591.819945478219
Brest-OD-300,504.5425573199114,135.54558237467756,256.78038648811537,402.82105287938896,484.62185393067637,591.258043473141,925.3335934513514
Clinton-1,136.30692075633942,22.519895294812645,99.2952426527583,116.62785448973881,135.23998711268314,155.46408447899233,178.46647812932002
Hope Creek,144.68779172766995,24.416991525070017,104.8091472150265,123.57231541863334,143.14280067782516,165.04861075640025,191.10092592225374
Riverbend-1,128.4415409578315,20.80385047846729,94.63721742811565,110.06955481363357,127.02003855729824,146.05627396202956,168.14966048348276
Olkiluoto-3-wealer,114.80688521430147,19.80952005747711,82.37450663316346,97.4018184910664,113.82987697018311,131.78629474241646,151.12931181352482
