variable,mean,std,min,q25,median,q75,max
Vogtle-4-oecd,126.51590035068625,24.49287463091479,87.7120024936228,104.68614023481065,124.60916061451657,147.3196161882599,173.10531829675315
Shin Kori-3|Saeul-1,60.9408051066193,5.549454186033956,51.65000778426432,56.07415332703546,60.757957998931516,65.74171019579836,71.23605572092934
Shin Kori-4|Saeul-2,60.940628585533496,5.5553855726105565,51.67756462111592,56.03687804111445,60.61346547297802,65.83871335225268,71.24978121741316
Sanmen-1,68.73914648819574,7.799432823243247,56.032857302711086,61.88443537638592,68.17349998494757,75.45946356549074,83.58311040407843
Sanmen-2,68.80950913425384,7.795722923482245,55.96318687271471,61.91828866927465,68.30840527170889,75.4744778238331,83.29616130340578
Taishan-1,68.2620383321273,7.40397370963622,55.96679756293847,61.813823315888776,67.93561168784098,74.61816780106149,82.31991648115125
Taishan-2,68.24849786478903,7.443193915355841,56.01941528786814,61.702813377681466,67.80669751455383,74.6550481801614,82.0933473724136
Novovoronezh II-1,61.106559461097234,5.922427410313532,51.356052811651104,55.90081300212499,60.711732150120284,66.19954302577676,72.44926421444082
Novovoronezh II-2,61.865451911704824,6.389561235722838,51.597342376926505,56.22183964929241,61.44371200034602,67.32374758787279,74.01926446970899
Fort St. Vrain-doe/eia,132.82689239517563,23.084197315726417,90.08795576996168,113.09757772420451,131.34976379082718,150.99732773106808,191.74756843036994
Fort St. Vrain,132.74814769859452,22.905511854157627,90.62461426816135,113.54520416312216,131.2760436836754,150.64211354728496,189.98709482503648
Peach Bottom-1,251.4936323371903,84.05130106882356,113.75056535820414,186.62827634732886,236.39439168300174,302.7422412185528,530.3295148981969
Beloyarsk-3,65.54959739377256,7.704755596679919,53.30016034137657,58.71852458140427,64.99631590242797,72.07000974546189,80.21487249291232
Superphenix,406.4991658395854,108.55341591774217,238.22813599571106,310.32068903868446,396.8008387026298,497.4182418147022,618.9335219727492
