variable,mean,std,min,q25,median,q75,max
Clinton-1,136.05950907786718,22.634024589426218,99.32468486589562,116.17255651434766,134.77948875623156,155.283685674318,178.50723292649178
Hope Creek,145.24398681955412,24.540704240919375,104.74273460955929,123.94770365570875,143.62009408336513,166.02320534797988,191.11533363079042
Riverbend-1,128.6609347362022,20.860280057499093,94.73177584491847,110.37595713407056,127.55863227504412,146.5055076772499,168.19877312943092
Olkiluoto-3-wealer,114.3071044959685,19.7523592547916,82.15536378126336,96.84269353390053,113.29325980872036,131.26704236781077,151.08081299037266
Olkiluoto-3-oecd,93.32163870215882,14.219504501033368,70.14513930691598,80.6666455490115,92.75950012177509,105.56830408462139,119.70245343400138
Flamanville-3-wealer,123.70701876490124,21.61402646826057,88.25424426865534,104.3183213280517,123.08021639477288,142.34607842318226,163.48912025868842
Flamanville-3-oecd,117.59843232176199,19.819938990837873,84.92943900812577,100.22324732586382,116.84163819017405,134.41744736358848,154.4994026971922
Hinkley Point C-1,133.71172353238504,28.014724266882975,89.43586502949461,108.81105995121325,131.72742347624782,157.43663121393521,188.09552357281424
Hinkley Point C-2,133.5849246519317,28.086167505872766,89.39728509144946,108.75843249849824,131.53268216166398,157.03215946430726,187.51091668510935
Vogtle-3-wealer,154.76534277474317,32.09075280119742,103.03303715563794,126.9343529561256,152.69023177977272,181.77726512889333,215.97090751810694
Vogtle-4-wealer,155.46550474884762,32.25304526675792,102.88884420073552,126.92581543918487,153.84952411233448,182.68374329349297,216.19129382641475
Vogtle-3-oecd,127.03732670302995,24.397095173792962,87.56210081846834,105.34660137629255,125.58242317814984,147.8578807686448,173.3397408867408
Vogtle-4-oecd,127.08278363805915,24.44434971174057,87.49759788222879,105.66612796677795,125.3211566571742,147.83850917441703,172.84471659503282
Shin Kori-3|Saeul-1,60.91269419888383,5.576654942861548,51.66129151754293,56.01121805465492,60.599011117103174,65.76533783430328,71.28652817193921
Shin Kori-4|Saeul-2,60.86638539263588,5.536440084098041,51.67901433654539,55.96748996852921,60.69636201343917,65.55499187240478,71.28029577185085
Sanmen-1,68.66615078784238,7.806821519823082,56.03132451743591,61.84015585433515,68.15635513595407,75.31868856507896,83.49782188235304
Sanmen-2,68.86127465468012,7.825521643791423,55.99966728645587,61.98915109173887,68.4935528702478,75.5950737985148,83.69343148378101
Taishan-1,68.3102341038624,7.450662988757116,56.053364086781286,61.71921756622702,67.9233350355509,74.72237149484218,82.3078112389863
Taishan-2,68.40354277620068,7.452839521080584,56.03078833581294,61.81584170319469,68.18689760089728,74.7493175595886,82.09223618774003
Novovoronezh II-1,60.93384370219137,5.955668872365472,51.279083777513954,55.633103164684904,60.58358140613991,65.95114172977074,72.22380397780101
Novovoronezh II-2,61.97041858993783,6.387013692207053,51.59920936600049,56.41004636257141,61.528516414211424,67.39807429652726,74.12170951813216
Fort St. Vrain-doe/eia,132.39040889724959,23.093534157610094,90.27907607744068,112.83813720611727,130.71221649745718,150.47103206479773,192.93824046866305
Fort St. Vrain,132.60344401143195,23.06749924175113,90.15273604827355,113.03094845283377,130.9968339966243,150.73187595964356,191.589806892764
Peach Bottom-1,249.80440397796323,81.99251087395388,114.09476430321463,186.97318137245009,234.84547642838294,299.06397618371085,528.4330694351778
Beloyarsk-3,65.55142302277017,7.673976936293438,53.31471451796142,58.73519225352514,65.05930275914312,72.08761934306109,80.25293004004754
Superphenix,402.63041015225053,108.60140058648396,238.80346832969332,306.61927597105233,388.4199307145556,493.57806066230967,619.1063467048433
