variable,mean,std,min,q25,median,q75,max
Vogtle-4-oecd,126.9383706021767,24.54457519833985,87.65306700086947,105.33954207408625,125.05417080072147,148.09040588055808,173.34063517335827
Shin Kori-3|Saeul-1,60.989156333655664,5.554062067793075,51.69351208006447,56.14506627821708,60.79630039337633,65.71260498677074,71.20154367501893
Shin Kori-4|Saeul-2,60.89892941957412,5.541731001782034,51.66288841255968,56.028527836296504,60.62799527344008,65.68688019982602,71.35635986430488
Sanmen-1,68.80912167995967,7.7866655833898735,55.96926734617386,62.02330784672467,68.39085894415211,75.51252019213747,83.44819279700346
Sanmen-2,68.83688048716539,7.773840937239525,56.112545182056195,61.96398109742697,68.53966318134222,75.43371703615769,83.32846435479858
Taishan-1,68.38547255317289,7.40862182350072,56.02789245686987,61.83174298365681,68.15196955172593,74.7189550107076,82.29578380022676
Taishan-2,68.30080398473902,7.394407946627107,55.973423604499146,61.77968788662679,67.99179176557956,74.57303396305548,82.106180065804
Novovoronezh II-1,61.054924375910055,5.892292609430848,51.285945626721166,55.92348307855566,60.81718165095679,66.0444291781815,72.3210021428035
Novovoronezh II-2,61.81537321868402,6.4254041996122835,51.56673484378599,56.11273368429045,61.28285337774787,67.40929039518247,74.1774686692996
Fort St. Vrain-doe/eia,114.80395784916179,18.48542737908754,80.40556701658198,99.19073802747187,113.79682878384966,129.15458309364777,161.9473784609779
Fort St. Vrain,114.87589765284066,18.666281289360732,80.43566277946795,99.02980755361102,113.62903547515694,129.30681445294175,162.94119460216783
Peach Bottom-1,211.8674090809619,68.24675743996096,99.47401341237209,159.3967008481599,198.853522646079,254.52616593625436,439.03930415380177
Beloyarsk-3,65.53047897078572,7.668229354068785,53.30989453465316,58.80503146414542,64.95225118158757,72.00467828678796,80.13147840085776
Superphenix,403.63648630441634,108.31226353056155,238.5642753935689,306.83616637592996,393.3609819851889,494.24478106339825,620.8649806952703
