variable,mean,std,min,q25,median,q75,max
Sanmen-1,68.9110658567667,7.8182826884700924,55.9254265795568,61.94323269938836,68.58931744126446,75.55249198213036,83.38744934448917
Sanmen-2,68.65406896591485,7.758270704936151,56.054275712320106,61.83735292941094,68.07922465183842,75.3370761706528,83.46628490458474
Taishan-1,68.30803887193602,7.357449998847914,55.99004275556813,61.847304432811065,68.06090395919512,74.53888148793062,81.94458029495637
Taishan-2,68.28322002067169,7.437827163282933,56.069640064428086,61.787977617725495,67.94573836755737,74.7235551543396,82.05738893741434
Novovoronezh II-1,60.99666740439486,5.9643917801969,51.32370604616341,55.78114195859088,60.64376336514502,66.12864585490827,72.3972340222032
Novovoronezh II-2,62.0020718908555,6.37298093467419,51.56407363359146,56.475484502630046,61.59487959520385,67.46283565586305,74.11064876180002
Fort St. Vrain-doe/eia,123.63351509442343,20.829488953260984,84.65617192609541,105.83194572192235,122.39005343157146,139.81432949937948,176.94613435281946
Fort St. Vrain,123.39440329551688,20.78307541832802,84.81161037666966,105.87139686799456,121.8365611258794,139.5228876889991,175.82205656615915
Peach Bottom-1,229.40163639066265,74.85910822639852,105.39659401827238,173.53110397091885,214.83663422890584,273.0984572871986,474.961546409785
Beloyarsk-3,65.51358270703356,7.663353562618868,53.314481429701246,58.75538502144351,65.03007502516503,71.98056434380015,80.2299333594424
Superphenix,406.98861281494874,108.52376621599754,238.6509879672726,312.00794040191306,395.2821333621419,496.55658003700705,622.6924189259001
