variable,mean,std,min,q25,median,q75,max
Vogtle-4-wealer,155.23590112708015,32.229576667430145,103.26901496341608,127.12563087496395,153.19572930987448,182.52243532284857,216.51111936348258
Vogtle-3-oecd,126.71992842596015,24.479396455280202,87.57113130347084,105.21477402356356,124.66847092730015,147.5392590819709,173.26819605804752
Vogtle-4-oecd,126.82978940983033,24.611268813700363,87.6597104545035,105.16410494794171,124.97832009191053,147.7265898425354,173.04623638869464
Shin Kori-3|Saeul-1,60.820919466346744,5.536027729178704,51.68998106310638,55.95772796657887,60.55708219782055,65.4814876377985,71.42221618317299
Shin Kori-4|Saeul-2,60.84028615205256,5.543847397323496,51.69851347552872,55.91835520856455,60.61342389854882,65.51585296033934,71.44030654227971
Sanmen-1,68.88670916293357,7.745977832740838,56.02292453874795,62.14335257190201,68.57671370054584,75.50769477553129,83.2930031660989
Sanmen-2,68.7550414013242,7.775037216868195,55.88811203337303,61.98554136584089,68.34128058487559,75.29774039392235,83.26932464624066
Taishan-1,68.3681783629237,7.404016965952241,56.00095288767157,61.8724098436538,68.0132823218274,74.76867548465557,82.06882375981897
Taishan-2,68.23513822988917,7.429630299734128,56.05173787864936,61.66128335317719,67.88820502430913,74.60852249763796,82.24536832352504
Novovoronezh II-1,60.955554304437925,5.930398086502077,51.3250996651311,55.74480450908245,60.56652915573269,66.00083860822247,72.28163359080347
Novovoronezh II-2,61.9212663956016,6.370981787259816,51.50788794936494,56.40030027345033,61.46417504774169,67.29988037701686,74.1545979564987
Fort St. Vrain-doe/eia,120.79099162400625,20.205857913464172,83.71600809659141,103.58277931216446,119.24208294266836,136.39591308678254,172.61775806006273
Fort St. Vrain,120.96336695091703,20.20712444008667,83.64663871554454,103.76966276439657,119.75789621816202,136.74064464919303,171.90757655436562
Peach Bottom-1,225.38204676623099,73.41663089097831,103.6060653047496,169.44893186888748,212.19995706756896,268.58610992070203,465.3212668603342
Beloyarsk-3,65.56311869660976,7.630255171442723,53.305709799170245,58.87347661717598,64.99380210612804,72.09766289897004,80.20918512817323
Superphenix,403.6649191538078,108.99077295053904,238.0948460144379,306.2841465714821,392.9672250471075,493.41841710223895,620.7276828202653
