variable,mean,std,min,q25,median,q75,max
Clinton-1,136.02143091990416,22.557339165764134,99.37399202823485,116.2388811602727,134.66238364918996,155.21286684898163,178.37092476127918
Hope Creek,144.83406280970877,24.66960117845532,104.82634103634759,123.12635220259753,143.2683182701261,165.92010650049735,190.89208784773697
Riverbend-1,128.81354367531208,20.634625596082948,94.62492309458686,110.66933176420363,127.72763654704363,146.57154244753983,168.22161638025392
Olkiluoto-3-wealer,114.71747007272258,19.781751607410495,82.25057845855295,97.14653748181647,113.72909750414786,131.68854395647492,151.13380207652543
Olkiluoto-3-oecd,93.29065581685472,14.190521245950647,70.04211449750363,80.74112431116849,92.59390835266618,105.14322011685464,119.65986182039613
Flamanville-3-wealer,123.48314767063088,21.328540427711264,88.36717112414222,104.7738649691729,122.89685956226586,141.85122911867387,162.80379931976591
Flamanville-3-oecd,117.78084681809298,19.822515963361415,84.8823230595781,100.49871509451847,116.9252293677275,134.9072842658586,154.16860867604706
Hinkley Point C-1,133.84642398180713,27.91804006137841,89.42712347553382,109.45579028022263,131.7900335521137,157.33047036076556,187.5898819946309
Hinkley Point C-2,134.5810807125293,28.24104675670211,89.35258529414051,109.61114864028264,132.98321408369966,158.6002466977927,188.073503120037
Vogtle-3-wealer,154.79131492109096,31.963964232072147,103.16814784509178,126.75105593486138,152.7295444548683,181.80654554007413,215.72137847055336
Vogtle-4-wealer,154.729686255909,31.89586277198994,103.1974584053635,126.54101801238221,152.97834121927121,181.36060369594645,215.77897337759094
Vogtle-3-oecd,126.73843804266424,24.628662143891106,87.59531354553741,104.96648711538036,124.79326686616017,147.61607090534713,173.77081116930916
Vogtle-4-oecd,127.08075898123074,24.479495243373915,87.61549014295231,105.57003339615466,126.11555670548398,147.81117071472335,173.53790527691888
Shin Kori-3|Saeul-1,60.873250402014584,5.5239454246061275,51.702081187296045,56.048695696409816,60.55075975928476,65.62683657450253,71.19443006378407
Shin Kori-4|Saeul-2,60.88208160162316,5.523541748358506,51.69577673221116,56.06338915404598,60.60608985836435,65.58395326512093,71.41185453939138
Sanmen-1,68.87352466109218,7.82002863695562,55.94929231611524,61.93166139906117,68.51178893711884,75.56487446089098,83.31291244039186
Sanmen-2,68.71166806374133,7.811618608747738,56.02450760562925,61.74461147776922,68.26495853244501,75.32073482630179,83.58794706867914
Taishan-1,68.31811039630429,7.469300536197496,56.027286259930044,61.732086710359944,67.9497812147093,74.85103357393497,82.02700135632689
Taishan-2,68.30475337126556,7.402365312908743,56.035299214149305,61.81052224998167,67.9813076004485,74.64709576164458,82.13238905061814
Novovoronezh II-1,60.95760155509458,5.982726250111528,51.291424438486104,55.573838886532776,60.54817304717672,66.12847843068116,72.24744076454148
Novovoronezh II-2,61.95555279094472,6.461128061553986,51.54662358701361,56.23195977534752,61.530685400997086,67.5161258037017,74.03498466033142
Fort St. Vrain-doe/eia,151.68836469900333,27.807422858725836,100.40193527494141,128.4067468817625,149.40858850580554,173.26857302410832,221.44870319986782
Fort St. Vrain,151.10396465784862,27.6824832853588,100.0250160000953,127.68036222986414,148.46522471477036,172.92452428325225,221.12812908936755
Peach Bottom-1,293.3114375785659,99.77667776140551,128.2853777196402,218.38380888089577,275.3835693875869,353.06519905216805,626.028406785531
Beloyarsk-3,65.58733668595049,7.681005385998965,53.364231327300025,58.80743983194141,64.99442444016248,72.16043658459682,80.19814094267277
Superphenix,405.6084283277431,109.55423739438262,238.55980548636586,308.994866775702,396.29660772232364,497.73097524571733,618.6804576341448
