variable,mean,std,min,q25,median,q75,max
BWRX-300,207.629965910566,48.55982263992046,119.65239778913988,170.02389586999465,201.64983407858625,239.63640466018558,353.25479982175256
UK-SMR (RR),202.90191830700377,37.7342728613478,132.39327763943038,172.670657451191,199.5378597337642,228.38605168856384,311.89275040053735
SMR-160,244.01740945551154,87.28278818184504,97.00206576619391,177.90214689491825,226.9412966434836,296.05336477727667,535.3853459125162
SMART,293.5418876643047,126.07509011891032,98.33098847310923,197.01757265257726,266.1820814261607,368.7029625149601,712.7709768176508
NuScale,369.31813610229636,167.9790299099263,122.82931093396468,238.2685450600104,329.4100334032164,463.13456098440236,953.1055984391204
RITM-200M,535.1633915863704,275.0009656331239,151.22547612882093,318.6291612352094,467.84131624705276,694.6205505713738,1527.6090978521765
ACPR-50S,549.713194239958,297.8094697031541,146.08335989395707,307.61120180828215,474.576545099592,730.0076016546034,1587.1520568881251
KLT-40S,625.5280094790523,360.78891219133425,156.56691118699655,335.6191642111001,525.978349664221,838.4712191113812,1926.4485735031626
CAREM,711.1215047026284,441.18030452471413,148.26294535587462,359.17729238460635,586.5783202934797,959.0570639547254,2328.108436512632
EM2,108.84584716630152,18.79154430091663,75.64655522745505,92.39831095985481,108.16517967669208,124.68584887477618,148.85139149014452
HTR-PM,126.79979528603005,24.52344097686277,82.40764822813887,105.64245320732117,124.84234838775109,146.46110335529323,187.42068005367366
ARC-100,1091.6733817931167,469.05681387186496,381.0710078442983,722.6988298817346,993.1003230423822,1382.6777965214105,2711.5774290808563
CEFR,3121.3662539046104,2010.7605878023533,679.4120190972307,1471.8529948542323,2513.935607116677,4323.063900543739,10079.94968644557
4S,4640.466058019946,3526.1060749119106,681.6971950568096,1820.4456540399503,3431.409238426436,6697.191621026367,17503.21669036969
IMSR (300),225.60609379148326,70.24187855819751,104.15417319015387,172.24640318369757,213.7926800371149,267.6931739634261,457.2905250249297
SSR-W,194.3588541294954,45.940725452492906,109.77839822282685,159.02751990287504,188.56628492784853,224.43014867961892,329.94843869821074
e-Vinci,1745.2759481151566,1437.2913914358717,227.52954634276128,627.1937792950152,1229.7912913225418,2467.3267980197315,7512.589032960781
Brest-OD-300,647.6056206187009,177.26155539641744,323.5253402155839,510.2213420279247,623.1961276066565,759.9651541268914,1202.368130170589
Clinton-1,135.5834025619202,22.47281325146628,99.38324872142303,115.7092719099767,134.07218293908107,154.73338032344958,178.47372884971531
Hope Creek,144.69649172917906,24.568113725400316,104.52348944281704,123.10069144832515,143.53688241195383,165.54626611967143,191.62730434374785
Riverbend-1,128.4354431552042,20.89753667350169,94.75877689762942,109.92147605507087,127.35149329215821,146.3375670880269,167.9419948101328
Olkiluoto-3-wealer,114.37947615949037,19.57634550539562,82.19367498964338,97.18516709295875,113.27533207685167,131.10873475434988,151.47569498805785
Olkiluoto-3-oecd,93.05208182141345,14.166328373648772,70.11022542940393,80.57903881744988,92.1952233390743,105.04727799387554,119.4769532879889
Flamanville-3-wealer,123.68342833706099,21.327433088344087,88.22927911202339,104.84488001985912,123.06487796718784,141.8185035679738,163.3050529161115
Flamanville-3-oecd,117.58770586553467,19.77920823361931,84.86033558492618,100.14192307876931,116.85253194599275,134.53410144502448,154.0691930260604
Hinkley Point C-1,133.59424132095685,28.15167917420726,89.179629464216,108.76026999139368,131.3052602398458,157.83903445513585,187.87752556648346
Hinkley Point C-2,133.98230456536845,28.109692286734784,89.34919669639288,109.333926921396,132.26646511938185,157.66523589878366,187.6737633211227
Vogtle-3-wealer,154.52314666663534,32.23526502741653,103.17945986381677,126.2389689197723,152.05970227125712,181.56245604306685,216.0920701773768
Vogtle-4-wealer,155.17716081172236,31.967447990146304,103.04960571343224,127.01588306782038,153.52766391261073,182.28663034761988,216.49643841046583
Vogtle-3-oecd,126.71810662045527,24.6794992681638,87.49798103543112,104.95892064344643,125.20090538988998,147.88398316191342,173.50625773258903
Vogtle-4-oecd,127.53054677566257,24.485454661443057,87.55914814198266,105.87911755895583,126.32767541862256,148.4608620597235,173.11508755350425
Shin Kori-3|Saeul-1,60.852567848513615,5.514490710603717,51.71976814499893,56.00210794554645,60.64026913600067,65.50506740665965,71.31144359281929
Shin Kori-4|Saeul-2,60.909490747993395,5.559640561350061,51.69009958807445,56.042246243616496,60.645038536867,65.70947463689986,71.39389809057481
Sanmen-1,68.88369731485055,7.831879436418865,56.00023147702119,61.919169318536554,68.58143679226943,75.64304688913256,83.36541831020733
Sanmen-2,68.74212468007548,7.756570468916376,55.98009465143969,61.987610509025245,68.32917683653636,75.35048951412222,83.6508587605457
Taishan-1,68.22774337243374,7.45205278399065,55.948009764370575,61.65779908491597,67.8770063575202,74.52118914151039,82.14817156249619
Taishan-2,68.16300472179185,7.350987686723092,56.06656951864721,61.7550692756552,67.65971690674935,74.47530708036706,82.2015392491803
Novovoronezh II-1,61.01498981136356,5.972271536628313,51.33383949439985,55.72127406001924,60.67745583786373,66.06806716685392,72.28589234445722
Novovoronezh II-2,61.9131132554729,6.413039635679652,51.57849130981221,56.22412832074089,61.537272004795895,67.40735787085842,74.18127698307183
Fort St. Vrain-doe/eia,132.49198419090635,23.23506296279846,90.09973569447703,112.87225221495781,130.1837553471551,150.92350042342167,192.57945492995032
