variable,mean,std,min,q25,median,q75,max
BWRX-300,137.87010058119813,26.878502312080865,88.31458316414181,117.16730325926534,134.3994432637158,155.22779024363473,220.1989652395551
UK-SMR (RR),146.29946389135736,21.15087026374408,106.72275223854224,129.44946095016996,144.31981755661369,160.6521173131211,208.45379866584474
SMR-160,148.10613397377804,48.760618798810924,66.08366064018696,111.1610513185969,139.31343667304864,176.90739367617363,309.3924507603324
SMART,171.6014269392726,70.052465567337,62.26205671782446,117.55477196638006,156.6971084867164,213.43170132565828,411.35898941022276
NuScale,219.94374578048732,92.04426267380589,83.51371881241963,148.177094520274,199.42106215482954,272.71748782713837,547.3560276654961
RITM-200M,310.9448943754632,152.56320960291845,96.9733878558068,190.82109011552024,272.7915866295913,396.8413702429201,862.4456509026724
ACPR-50S,319.06234816379265,166.9198175606831,93.94853341391183,185.01094304263034,276.3797507987026,416.942418132013,904.2261050679497
KLT-40S,363.138331127025,199.72654153266677,100.74736520275478,201.34880825643626,308.91589285650844,484.56766506767445,1071.143997087519
CAREM,411.71012054981094,251.92474853239688,95.73460513188587,211.41868801964455,337.1135081099891,554.0306443080391,1342.1279477176995
EM2,76.22750278725766,10.526684955577682,57.64547136786763,66.94649391278496,75.87644233043457,85.28998649749197,98.66257830196642
HTR-PM,87.64451152251284,13.582268289149425,62.85554285051147,75.98500792463278,86.74682683238663,98.56338724474631,120.92403981697586
ARC-100,656.0527380676059,262.38239232085806,251.63959254728377,452.4563171157972,601.591366865795,812.6515557736911,1537.112264571373
CEFR,1795.3558537234865,1111.343764926945,439.77421598822826,885.5223331273421,1468.7460481742144,2478.8182993390164,5702.943013015542
4S,2620.3717436867,1959.4262408388483,401.57461608602415,1027.9844818435656,1991.230180973978,3741.6337448836525,9822.389465816073
IMSR (300),141.012982597398,38.882651084298104,73.5138510773557,111.46553959534035,134.44561882007355,164.74287395645723,268.7938109833706
SSR-W,128.80525943431803,24.963169978255173,83.05183628939936,109.7492389210316,125.65087438199146,144.75534942529504,208.13840962972813
e-Vinci,1000.5587879523225,810.6486743191514,148.15252789032135,365.73462697030624,708.6299951092017,1419.1181928689598,4239.475934978481
Brest-OD-300,382.17418728099085,99.15863821359557,201.71529600454392,306.3176188182649,368.2335368063975,445.27924423001974,694.0210158450506
Clinton-1,136.37358440589466,22.71518710889373,99.01890896422442,116.40147760533108,135.09131284340793,155.92738864454722,178.65970052210918
Hope Creek,144.80784559117052,24.573347302112577,104.89817284225013,123.1537993899214,143.27441789077733,165.59775296817804,191.5153541346184
Riverbend-1,128.74256360716208,20.851265875372345,94.5227344870955,110.30259718063657,127.6829565936741,146.61249256025863,167.8804442227651
Olkiluoto-3-wealer,114.598955861753,19.638241236530202,82.36997131460478,97.35157731043337,113.69165791094049,131.29222950738935,151.33255812495048
Olkiluoto-3-oecd,93.14311690555226,14.012781526640495,70.06214134881972,80.9199279870302,92.53244684065743,104.90203535099978,119.8276478389057
Flamanville-3-wealer,123.57557452474721,21.268692740500544,88.34017951124987,104.78458786747858,122.98294824877733,141.56774935532286,163.08101888580373
Flamanville-3-oecd,117.30299335858153,19.87453874785942,84.78733851836049,99.74470196842208,116.5478445652166,134.42125574616153,154.53054341953762
Hinkley Point C-1,134.19506694167598,28.474139557380642,89.22311278498272,108.8479757443961,131.8133095047125,158.45744265998036,187.80514119755983
