variable,mean,std,min,q25,median,q75,max
BWRX-300,163.80618521077346,34.907786851511716,99.17019284819013,136.8893490901606,159.69482316576034,186.32853850364023,269.7580033044199
UK-SMR (RR),167.6594598289609,27.345581284650496,116.35291131755145,145.78737937174577,165.18269846053448,186.33253901564544,245.95145922422404
SMR-160,184.50617257596625,63.67126529713339,78.08612995448519,136.3386392149933,171.97777450949582,223.18870251617014,396.80601257404027
SMART,216.2774912772283,90.1574504380254,74.78090682511778,146.65944521938962,198.228641513272,269.3559705507291,520.6373483475244
NuScale,274.60163239974247,120.26487049656835,97.94403280086713,180.5649476323466,247.5385143313987,343.99857946461964,696.3814365565254
RITM-200M,393.791272988976,200.63943507815463,117.44744907468946,234.76195829741678,342.29465491051565,510.95654426570434,1118.4493081126498
ACPR-50S,404.96301516394465,213.08457732748573,114.02913929316679,233.88754907141706,349.0163764503426,532.4641961388556,1161.9455572141605
KLT-40S,457.20934026738655,259.2490068606707,122.02387891812148,248.62263008607025,385.1099128385472,609.0125672611941,1380.0494194472028
CAREM,526.9184583158726,328.2348240801479,115.2635864737039,268.61629299783596,430.2320028438701,709.6928276115748,1722.6982842128896
EM2,87.9515461719115,13.552370437144948,64.25690699817424,76.21095635269953,87.0335049330013,99.49584233545,117.17843135766833
HTR-PM,102.04296162524145,17.729875704315482,69.93764556147161,86.97530610640754,100.60751492649241,116.27000870707596,145.3508428457168
ARC-100,813.1348096617997,336.2896558173624,297.7571638924655,555.00503415248,740.7070717116828,1011.5927844556153,1995.3397497145618
CEFR,2266.647824055974,1431.6885943590153,522.2748321073918,1097.858945727241,1834.7212364429556,3113.924609514365,7307.549567750647
4S,3365.754395613176,2524.700664352097,515.5949170086469,1321.9995786704749,2539.225704542397,4844.987878288766,12758.088124154561
IMSR (300),171.95796543467702,50.71674759852307,84.28698579934265,132.87287479568863,162.81170686674227,203.67393524105495,338.54008179737696
SSR-W,153.4708060934907,32.69143141810561,93.15115670935508,128.51971652228417,149.7480088853789,174.84562237547306,251.89185605782566
e-Vinci,1284.7084981273763,1042.620984689019,171.52296838868867,464.8059452733812,922.4778211188491,1841.1474089857818,5434.219919156478
Brest-OD-300,483.3144756411296,128.86260957340036,247.46133740508395,385.82635012357844,463.74058361039476,564.2335574214999,885.5530689228729
Clinton-1,135.71375826149801,22.683201001082608,99.33267963151273,115.60387680318667,134.1666312336396,155.13224363411962,178.43146768622742
Hope Creek,144.93224125977787,24.747945135653282,104.74673297377889,122.9101600643373,143.4750210974773,166.12719200732795,191.63573262380535
Riverbend-1,128.48775162926205,20.883707729865378,94.62932892977439,109.96117218196748,127.71597985847085,146.33840185066654,168.4019731939219
Olkiluoto-3-wealer,114.48613104285458,19.75817007127114,82.38966070683567,96.87241586616048,113.05965422717881,131.6731366778721,151.04447417308793
Olkiluoto-3-oecd,93.14812616403654,14.097790543788072,70.03982252562966,80.78049864830373,92.49872801352532,105.24314702325441,119.46238840159343
Flamanville-3-wealer,123.46244021566349,21.376082266697335,88.41612442377426,104.60366171454602,122.36235894894034,141.92984246224916,163.03406685493468
Flamanville-3-oecd,117.5375247849801,19.849117982030133,84.72107715422531,100.23065571445673,116.61018991437432,134.67355986529589,154.1941152697428
Hinkley Point C-1,133.24860276027252,27.92730655046688,89.28758330280078,108.53233625416539,130.83055580400162,156.62051671773128,187.74739591313923
Hinkley Point C-2,133.81414699229305,27.98324127741606,89.31451469873974,108.87887452323285,131.69786145646418,157.63939101617848,187.55238594718926
Vogtle-3-wealer,155.57553745112136,32.24182797398968,103.21107904041837,127.59566046848032,153.1482507733947,182.7602040913729,216.01274139387223
Vogtle-4-wealer,154.70764568452142,32.32957669801112,103.06680505857656,126.07597489295316,152.25594336129802,181.93110041872993,215.82613700967872
Vogtle-3-oecd,126.93347004180262,24.331045184074934,87.69436247754089,105.4200930295503,125.54036104909252,147.31478555067028,173.23519896662665
Vogtle-4-oecd,126.83056235204222,24.40194629245982,87.67574058987255,105.4429293894165,125.48328707787435,147.60016341769392,173.87754542284858
Shin Kori-3|Saeul-1,60.83644198880794,5.579790373751841,51.666896602756,55.85966203747322,60.59964253682364,65.66086321966534,71.43544347376464
Shin Kori-4|Saeul-2,60.85588254641735,5.539914538619828,51.767272272317136,56.055013746593474,60.559607863973206,65.57589621521825,71.28576900280058
Sanmen-1,68.84888289237566,7.837864668833202,56.02721346577006,61.87384196006494,68.45371102569565,75.53375146826653,83.29400590714276
Sanmen-2,68.73426173285068,7.761981368287084,55.96281200102298,61.95387913917039,68.25683332260718,75.40851557275614,83.46188116804949
Taishan-1,68.37872067441116,7.445761978898782,56.05570329567606,61.73998297257452,68.11759060786193,74.80676555716494,82.13499789218926
Taishan-2,68.3600509273688,7.430243436405061,56.008037551951624,61.88519760934013,68.00660960357352,74.81726082452536,82.2809651924193
Novovoronezh II-1,60.98487950490053,5.916701829417683,51.250515794764,55.80423925201744,60.70664299341037,65.91700478124429,72.22078995137963
Novovoronezh II-2,61.87395762473358,6.388195743556314,51.55890257092708,56.27492702000313,61.35322851449786,67.36173668041873,74.14701091136966
Fort St. Vrain-doe/eia,106.44414329384966,16.720377862985,75.95427700738935,92.23006815030823,105.20664031031376,119.37735505571395,149.05799807669848
Fort St. Vrain,106.60530381542237,16.734239619796316,75.6754923051911,92.432462654171,105.17840953771451,119.53371752881245,150.1791159706462
Peach Bottom-1,191.43387839600047,60.12287787929462,92.45942049078037,145.70339891102662,180.52047561734037,225.41125451915866,394.2876999030546
Beloyarsk-3,65.59334277084024,7.650952812410434,53.34501813371642,58.9060442382183,65.02576627168992,72.08039206574497,80.21900755040211
Superphenix,404.94944927152085,108.52322771208556,238.67474501510273,309.5306230672858,393.143450081682,494.1067186943027,619.2045986914732
