variable,mean,std,min,q25,median,q75,max
BWRX-300,206.9325408881729,48.021610493063555,118.58050988353328,169.56078933725837,201.2171290141042,238.00090867616728,353.77961018898816
UK-SMR (RR),202.86969755600455,37.739839660295964,132.86387199586412,173.0173894854193,199.27611073890222,228.48753568893113,314.61193733903525
SMR-160,243.10023883822373,87.98047061884172,98.40229357734198,176.5671204592095,225.75668638122312,296.7816048132425,536.079360776459
SMART,292.1228509328843,123.2928080818675,98.30399895024752,196.07342928745695,266.2998580933717,364.8240055396601,714.325316769866
NuScale,367.647343204061,163.9314231029508,121.59606942705584,240.11760397904033,330.6335209166276,463.68241485596656,946.3611426245376
RITM-200M,531.4852582968505,270.33068230908003,154.56183819820455,318.06328889276034,467.397158933471,687.9606493866634,1528.9813637169161
ACPR-50S,551.9027723078724,296.64284872338493,147.13132838311049,312.24403333242697,475.61622943921054,736.2066963756604,1587.7969573665607
KLT-40S,629.5474809530962,358.7525146298452,159.16819385512798,338.49354188947825,531.8615423949793,848.1113093038784,1908.0591370574803
CAREM,724.4926417403426,449.93068097476794,148.34849299364194,363.0914213515651,599.2868632105308,982.3256604112262,2398.5716407017085
EM2,108.37518582830398,18.74856137154591,75.83620159311924,92.05393760798728,107.34867456464457,124.26276920125031,148.85938793117214
HTR-PM,126.2391454506468,24.369465070704074,82.65866089797689,105.36612637769788,124.54119287340725,145.4128235049988,188.0537783505369
ARC-100,1089.3476629144325,466.16374478258126,374.0790135289532,721.4424353583845,988.6208670512954,1367.8352606425979,2712.5814648600717
CEFR,3099.979237874535,1983.4033472050526,672.3068799471546,1486.1331705158295,2511.5339154377543,4299.5614193476395,10017.633594296065
4S,4632.287053635805,3540.9001521274827,688.4837114737288,1785.364567582516,3433.8079030663075,6636.0649123603935,17641.20033287706
IMSR (300),225.30773612864567,69.87721316014803,105.7726709658197,171.8121783065034,213.08903417145257,269.32438951217375,452.7282186842075
SSR-W,193.16979168205867,45.460765315530814,110.06190185248734,157.99218761096625,187.10395793611198,222.09634957361502,329.76971045588886
e-Vinci,1745.4225891765304,1446.5778516381124,224.43946922876995,615.43225956357,1237.4167881349013,2491.085895913384,7406.959972715836
Brest-OD-300,645.6008890267846,178.73704422583347,323.86864596623406,508.0620233185383,619.2614927552186,761.6759542227687,1193.959359639829
Clinton-1,136.2624760371295,22.65659196836313,99.17660491739149,116.1686119651199,135.06729454573792,155.5196531949154,178.48577356003034
Hope Creek,144.63021958529035,24.580850395712,104.80553452719181,123.13588988747642,143.01765651871608,165.56630676905556,191.17769564189896
Riverbend-1,128.1513821585827,20.771622690348817,94.68927142248391,109.94194001227447,126.65587946798124,146.05549472972197,167.63190231119523
Olkiluoto-3-wealer,114.2411352375234,19.570400145584106,82.33203511715267,97.24576499685529,113.25145947824397,130.8326251833023,151.47726947303315
Olkiluoto-3-oecd,93.15173726952871,14.1075552882125,70.11559862302221,80.71330295880038,92.34009257734672,105.11927039588775,119.9423883496595
Flamanville-3-wealer,123.31562539508377,21.417267355225462,88.28201319309488,104.43842442341885,122.38798103970777,141.69238420024482,163.34231709742585
Flamanville-3-oecd,117.46522915852726,19.918026402583198,84.68865956693439,99.93793210880611,116.53378051151971,134.7453124134449,154.19999319666513
Hinkley Point C-1,133.89815262571608,28.093526465558323,89.36116522911277,109.20499115114534,131.72903725904484,157.8482336521338,187.77190027685725
Hinkley Point C-2,133.8311501498813,28.15952497132871,89.35067527633258,108.90217772722616,131.04011852526543,157.58355231199175,188.03673390106576
Vogtle-3-wealer,155.00282898337724,32.34650185290809,103.1611944848677,126.73687051075682,152.67352003434638,182.75879479672284,215.85570643529456
Vogtle-4-wealer,155.42171454257377,32.25102010419755,103.29014584667844,126.9604684594492,153.6396579668062,182.82174451122256,216.3991698167681
Vogtle-3-oecd,127.10049160251678,24.729112333291443,87.57315452348787,105.23488689287448,125.63033136678298,148.64393579137237,173.3092774278542
Vogtle-4-oecd,127.17257358205248,24.560454601223807,87.64910149062942,105.2164370761393,125.89795707439434,147.83388050361634,173.4404143319615
Shin Kori-3|Saeul-1,60.90380870886452,5.529400899276949,51.670675014647266,56.095022634215994,60.62798556108328,65.67172652495509,71.15765353686034
Shin Kori-4|Saeul-2,60.845052758214905,5.5873461010087455,51.686964234528695,55.88965843388962,60.57500187245806,65.73119247786305,71.23277498462944
Sanmen-1,68.7762422710602,7.763990709873347,56.059388426350964,61.994728580987484,68.4327609825547,75.40276231980143,83.44007293249275
Sanmen-2,68.74626750876635,7.811208339350934,56.06001977817254,61.92584716195571,68.20163737005177,75.45700107894456,83.30743869452112
Taishan-1,68.28562721220149,7.382919123208839,56.05543580816174,61.772187893008514,67.94165563540028,74.68572076911839,82.12347591628533
Taishan-2,68.22525113673922,7.448859042156819,56.022928983636255,61.7338736007773,67.65509240209619,74.65055364124322,82.0023581426317
Novovoronezh II-1,61.03073456107573,5.929645404010858,51.34448729271513,55.77861171842172,60.781753406522526,66.00918792462778,72.401400868282
Novovoronezh II-2,61.890352513006995,6.397589373479002,51.593815252520834,56.20490962106264,61.52674698235507,67.36333383095858,74.14471686476243
Fort St. Vrain-doe/eia,132.86843997583412,23.233969470846954,90.46717262435237,113.15316419938485,130.9076863764986,151.13443394884112,191.74080076189466
Fort St. Vrain,132.7369124214268,22.938323774879677,89.9428268549914,113.47021106552096,131.1931419509229,150.50991759755556,192.518143836365
Peach Bottom-1,251.43926285765068,84.28678474304634,113.07125627020635,187.50372403996374,236.20978486765574,301.69802368361434,526.4417838050981
Beloyarsk-3,65.52575229522543,7.609810117847432,53.33545668336947,58.89876832166354,64.93488763607616,71.96883017187625,80.23138787885107
Superphenix,405.3086103435951,108.77218252749496,238.51506349582993,309.8888360202019,394.131225604157,496.32876854259695,619.9904214761907
