variable,mean,std,min,q25,median,q75,max
BWRX-300,206.673105189408,48.16898316747391,118.77438626690481,169.5592601722931,201.07382711364704,238.10064952250298,351.62958880689916
UK-SMR (RR),203.37589366504994,38.01799970545162,132.58297471129453,172.89712253092694,199.87761546538647,229.08353026851216,312.40034463972904
SMR-160,241.88108590786504,87.6019100476963,97.41334963866596,175.48788494227304,225.40176242248629,293.6170918579012,533.3460896248963
SMART,293.3998456972449,125.55996756519518,98.36728504404714,196.8747705803805,266.62328884481366,367.7427426902998,721.1546652747005
NuScale,369.24960395434766,167.18387245544395,120.46284729331438,239.05659800050245,329.40698901717974,468.2630933564241,953.5549394198546
RITM-200M,532.2579256494457,274.383644944192,150.20966819504977,317.691110546279,465.64830342020446,687.7365600266073,1516.612886615206
ACPR-50S,557.2614039806522,301.68050326362015,147.03134584297405,313.60822994959784,478.3490741915384,742.4300693549189,1590.5573656855336
KLT-40S,634.2825735827322,363.0958348485362,158.39238326492634,337.0796520243614,538.1457233220923,854.4329231171317,1898.1402717328494
CAREM,714.1392777884533,449.4245429074083,149.61554252689982,356.95878699322117,585.5572981689356,965.8791893110555,2401.8076701058994
EM2,108.51595804516575,18.715686401420644,75.90186972908039,92.21924254664789,107.68211102339762,124.36362115237523,148.1135287634697
HTR-PM,127.02892391024092,24.62560195656859,82.80248607066795,105.80311810606707,125.49402905891426,146.63690839535477,188.1818811570919
ARC-100,1089.9759463106484,469.57163521793643,374.6094692552487,726.1352133451634,986.1149938827358,1361.9624470381937,2729.2556629366886
CEFR,3113.5780710193467,2007.919593776866,681.3386734965181,1466.5349806271024,2498.1860373324075,4349.907383491249,10202.34486005896
4S,4614.9428611416515,3457.4280566114544,689.8462484323137,1825.4215230462096,3449.366899580286,6582.163118566839,17606.77454889621
IMSR (300),226.2270630156706,70.8602840209661,104.31381047233891,172.51862145372357,213.79749315243936,268.432824694161,451.0319522861917
SSR-W,192.98243553011426,45.07276926171596,109.59274873291012,158.25423005131046,187.41118925733292,222.11923671706873,332.72949348753394
e-Vinci,1716.4779508766494,1406.5393843740783,225.40185957256654,618.0453568674902,1209.1136072138993,2444.1803257726915,7529.47310578849
Brest-OD-300,648.2709077255106,177.30573263589466,321.5812297423664,511.3407141078287,622.5431965889011,760.8963779879265,1199.5854239641876
Clinton-1,135.77176391597902,22.551010331780102,99.37435488753071,115.91945434762015,134.2968845665236,155.02224809519254,178.88506389929927
Hope Creek,144.57855391553585,24.570414712796563,104.92858394628048,123.0076177755664,142.9928244238669,165.53699132723435,191.1454142700241
Riverbend-1,128.69420650308444,20.91123369100367,94.51869834775525,110.54132554164256,127.41432411221408,146.7333018643821,167.90546229499688
